customer_id,tenure_months,monthly_charges,total_charges,support_calls_30d,contract,payment_method,internet_service,churn
C007192,72,139.29,8588.93,0,two-year,bank_transfer,fiber,0
C007193,41,124.91,6083.77,3,one-year,boleto,none,1
C007194,63,35.87,7078.59,2,month-to-month,pix,fiber,0
C007195,54,126.41,5562.97,1,month-to-month,pix,fiber,0
C007196,64,22.5,8670.58,3,two-year,boleto,fiber,0
C007197,22,97.55,5287.46,4,two-year,boleto,fiber,0
C007198,69,107.78,6102.09,0,one-year,bank_transfer,fiber,1
C007199,17,75.43,8853.01,5,month-to-month,pix,none,1
C007200,31,82.3,5020.0,2,two-year,bank_transfer,dsl,0
C007201,49,116.44,2131.82,5,month-to-month,boleto,fiber,0
C007202,20,136.33,8545.52,0,month-to-month,boleto,fiber,0
C007203,19,44.61,4960.3,3,month-to-month,pix,fiber,0
C007204,9,38.0,7270.28,0,two-year,bank_transfer,fiber,0
C007205,0,101.9,3623.16,3,two-year,pix,fiber,0
C007206,36,50.0,8645.78,2,month-to-month,bank_transfer,fiber,0
C007207,72,45.25,7092.18,1,one-year,credit_card,fiber,0
C007208,16,46.45,5705.89,5,month-to-month,bank_transfer,fiber,0
C007209,32,45.59,6890.36,0,one-year,boleto,fiber,0
C007210,68,82.03,7372.97,4,one-year,boleto,none,0
C007211,56,145.37,7690.56,2,one-year,pix,none,0
C007212,0,127.65,4998.67,0,one-year,boleto,fiber,0
C007213,36,90.63,6325.52,2,month-to-month,boleto,fiber,1
C007214,10,30.55,8719.41,4,two-year,boleto,dsl,0
C007215,18,107.48,5151.52,2,month-to-month,boleto,fiber,0
C007216,17,78.65,77.62,0,one-year,credit_card,none,0
C007217,44,121.19,104.2,5,month-to-month,bank_transfer,fiber,0
C007218,14,84.21,6931.45,0,month-to-month,bank_transfer,fiber,0
C007219,18,106.88,414.38,0,month-to-month,credit_card,dsl,1
C007220,16,46.01,6144.15,4,two-year,pix,dsl,0
C007221,26,128.32,8018.65,5,month-to-month,bank_transfer,fiber,0
C007222,47,121.33,5047.11,5,month-to-month,pix,dsl,0
C007223,29,68.62,2096.42,4,two-year,boleto,dsl,0
C007224,23,145.27,8357.81,2,one-year,bank_transfer,dsl,1
C007225,37,40.85,4552.49,1,month-to-month,boleto,dsl,0
C007226,44,22.6,1609.24,1,month-to-month,pix,dsl,0
C007227,1,119.21,3713.31,5,one-year,bank_transfer,none,1
C007228,64,98.07,6903.19,0,two-year,credit_card,fiber,0
C007229,66,34.42,5178.87,4,one-year,boleto,none,1
C007230,43,40.74,5050.77,1,month-to-month,pix,none,0
C007231,41,37.01,372.76,1,month-to-month,bank_transfer,fiber,0
C007232,50,41.69,3778.59,1,one-year,credit_card,none,0
C007233,32,79.98,6183.86,4,month-to-month,boleto,fiber,0
C007234,26,26.63,1533.53,5,month-to-month,credit_card,fiber,1
C007235,25,87.52,8834.85,3,month-to-month,pix,fiber,0
C007236,11,98.7,242.12,3,month-to-month,boleto,fiber,1
C007237,61,114.56,2363.78,2,two-year,boleto,fiber,1
C007238,23,142.98,317.1,2,month-to-month,pix,fiber,0
C007239,20,30.72,2302.78,0,month-to-month,boleto,fiber,0
C007240,70,24.57,2795.89,4,month-to-month,boleto,fiber,0
C007241,36,38.09,4321.19,3,two-year,bank_transfer,none,0
C007242,45,63.85,7771.43,4,month-to-month,pix,fiber,0
C007243,17,88.3,2702.48,2,one-year,pix,fiber,0
C007244,20,20.56,1818.7,1,one-year,bank_transfer,fiber,0
C007245,53,110.01,1835.96,1,one-year,credit_card,fiber,1
C007246,32,144.39,764.07,2,two-year,bank_transfer,fiber,0
C007247,10,52.47,1336.63,4,month-to-month,boleto,none,0
C007248,60,21.14,2672.44,2,month-to-month,boleto,fiber,0
C007249,29,117.92,2075.17,2,month-to-month,bank_transfer,dsl,1
C007250,48,120.11,701.32,0,month-to-month,bank_transfer,none,0
C007251,24,25.66,8630.57,1,one-year,boleto,fiber,0
C007252,40,100.25,696.55,0,month-to-month,pix,fiber,1
C007253,56,51.57,6637.59,2,month-to-month,credit_card,fiber,0
C007254,64,102.27,2393.29,5,month-to-month,boleto,none,0
C007255,15,114.43,4976.35,2,month-to-month,pix,fiber,0
C007256,49,48.96,12.77,0,two-year,credit_card,dsl,1
C007257,66,53.9,65.27,5,two-year,boleto,fiber,0
C007258,46,99.5,3032.71,3,one-year,credit_card,dsl,0
C007259,10,95.69,6335.73,4,month-to-month,bank_transfer,fiber,0
C007260,13,135.2,8752.11,3,month-to-month,pix,none,0
C007261,14,86.35,4068.14,4,one-year,boleto,dsl,0
C007262,7,123.97,6120.56,2,month-to-month,pix,dsl,0
C007263,55,115.16,5102.05,5,one-year,boleto,none,0
C007264,70,106.54,8454.67,1,month-to-month,boleto,fiber,0
C007265,37,44.93,5052.7,2,month-to-month,credit_card,fiber,1
C007266,43,55.93,2470.39,5,one-year,credit_card,none,0
C007267,56,93.68,6346.89,0,month-to-month,boleto,none,1
C007268,30,28.57,7738.96,2,month-to-month,boleto,fiber,0
C007269,34,25.86,7635.67,3,two-year,credit_card,fiber,1
C007270,42,26.48,7216.12,1,month-to-month,pix,fiber,0
C007271,22,139.77,829.26,3,month-to-month,boleto,fiber,0
C007272,4,109.55,4185.65,4,month-to-month,bank_transfer,dsl,0
C007273,41,128.78,3859.9,5,one-year,bank_transfer,fiber,1
C007274,60,145.24,8860.31,3,one-year,pix,fiber,0
C007275,5,111.13,1326.66,2,month-to-month,credit_card,fiber,0
C007276,15,86.99,4131.63,1,month-to-month,credit_card,dsl,0
C007277,19,82.27,6577.21,1,two-year,pix,fiber,0
C007278,58,116.98,580.29,4,one-year,bank_transfer,fiber,0
C007279,36,132.83,8039.28,4,month-to-month,pix,dsl,1
C007280,39,127.85,6359.65,1,two-year,boleto,none,0
C007281,47,84.08,1229.07,5,month-to-month,boleto,none,0
C007282,20,120.56,6167.31,2,month-to-month,credit_card,none,0
C007283,52,81.96,5729.48,4,month-to-month,boleto,fiber,0
C007284,2,69.97,1089.59,5,two-year,pix,dsl,0
C007285,8,58.7,8681.58,4,month-to-month,credit_card,none,1
C007286,59,27.09,4565.47,0,month-to-month,credit_card,none,0
C007287,48,46.15,4818.46,4,month-to-month,credit_card,fiber,0
C007288,12,114.9,6154.68,4,month-to-month,bank_transfer,fiber,0
C007289,32,42.32,1809.37,4,one-year,bank_transfer,dsl,0
C007290,3,137.15,5344.84,2,month-to-month,pix,fiber,1
C007291,49,30.22,2933.73,1,two-year,pix,fiber,1
C007292,55,26.65,7919.35,5,one-year,pix,fiber,0
C007293,20,82.54,8063.41,2,month-to-month,credit_card,dsl,0
C007294,25,48.95,6808.71,4,month-to-month,boleto,none,0
C007295,17,33.38,1527.08,5,month-to-month,credit_card,fiber,0
C007296,28,27.78,4241.24,1,month-to-month,pix,fiber,0
C007297,19,88.55,8663.42,5,month-to-month,boleto,dsl,0
C007298,18,53.73,3255.13,4,one-year,boleto,fiber,0
C007299,31,92.25,2921.12,4,month-to-month,bank_transfer,fiber,0
C007300,62,39.28,1966.89,4,month-to-month,pix,fiber,0
C007301,55,23.18,648.03,2,month-to-month,bank_transfer,fiber,0
C007302,21,23.54,682.93,2,one-year,credit_card,fiber,0
C007303,68,34.65,1573.52,2,month-to-month,credit_card,fiber,0
C007304,15,123.49,3704.3,0,two-year,credit_card,dsl,0
C007305,66,78.31,5054.58,3,month-to-month,boleto,fiber,0
C007306,22,101.1,4769.45,4,month-to-month,pix,none,0
C007307,39,133.75,3838.11,1,two-year,bank_transfer,none,0
C007308,14,47.64,7824.15,2,one-year,pix,dsl,0
C007309,55,133.28,7448.2,1,month-to-month,pix,fiber,0
C007310,23,116.93,3529.03,4,one-year,boleto,fiber,1
C007311,63,114.77,4582.12,0,month-to-month,pix,dsl,0
C007312,6,133.2,7970.53,5,month-to-month,credit_card,none,0
C007313,36,36.36,1686.19,4,month-to-month,pix,dsl,0
C007314,11,90.27,3176.09,1,month-to-month,credit_card,fiber,0
C007315,64,82.86,5395.56,3,month-to-month,bank_transfer,fiber,1
C007316,30,106.32,4018.68,1,month-to-month,bank_transfer,fiber,0
C007317,49,50.94,5020.7,4,two-year,pix,dsl,0
C007318,64,36.55,363.36,1,month-to-month,credit_card,none,0
C007319,39,146.55,4409.12,3,month-to-month,boleto,fiber,0
C007320,4,80.54,8617.88,3,two-year,pix,none,0
C007321,16,50.16,8467.72,4,month-to-month,bank_transfer,none,0
C007322,15,36.73,6256.04,3,two-year,credit_card,fiber,0
C007323,66,97.17,8407.58,1,month-to-month,credit_card,fiber,0
C007324,66,39.21,6813.8,2,month-to-month,bank_transfer,fiber,0
C007325,34,43.8,1696.05,4,month-to-month,bank_transfer,dsl,1
C007326,64,143.78,6180.61,0,month-to-month,boleto,fiber,0
C007327,17,23.79,8911.22,1,month-to-month,pix,fiber,0
C007328,49,44.29,5894.55,2,month-to-month,boleto,fiber,0
C007329,28,107.26,7251.14,2,month-to-month,boleto,none,0
C007330,17,48.2,6252.74,1,one-year,bank_transfer,dsl,1
C007331,18,43.65,335.28,4,two-year,credit_card,fiber,1
C007332,30,92.35,166.43,4,two-year,pix,none,0
C007333,24,110.47,6713.67,2,one-year,pix,fiber,0
C007334,15,75.98,2754.27,3,two-year,bank_transfer,none,0
C007335,24,121.57,4326.63,5,month-to-month,pix,dsl,0
C007336,9,125.98,2962.9,3,one-year,boleto,fiber,0
C007337,70,101.0,1784.57,4,month-to-month,boleto,fiber,1
C007338,27,95.12,2745.77,5,two-year,credit_card,dsl,0
C007339,7,126.12,3939.1,0,two-year,pix,fiber,0
C007340,42,21.95,2632.07,0,month-to-month,pix,fiber,0
C007341,64,86.38,8691.52,2,two-year,pix,none,1
C007342,26,36.74,8498.87,1,month-to-month,pix,fiber,0
C007343,61,48.8,981.19,4,two-year,boleto,none,1
C007344,44,143.37,2128.4,0,two-year,boleto,fiber,1
C007345,53,20.48,1092.21,4,month-to-month,credit_card,fiber,0
C007346,21,59.91,5337.76,5,one-year,credit_card,fiber,1
C007347,2,40.07,4905.24,4,one-year,bank_transfer,fiber,0
C007348,25,94.15,1152.17,0,one-year,pix,fiber,0
C007349,67,129.75,5845.0,0,one-year,credit_card,dsl,1
C007350,57,70.82,3174.72,1,one-year,credit_card,fiber,1
C007351,57,128.83,4225.79,5,month-to-month,bank_transfer,dsl,1
C007352,64,77.23,6529.18,0,month-to-month,boleto,dsl,0
C007353,27,138.18,250.29,3,month-to-month,pix,none,0
C007354,23,130.1,7977.85,1,two-year,pix,fiber,1
C007355,67,43.25,1018.05,3,two-year,credit_card,dsl,1
C007356,41,135.06,4874.25,4,month-to-month,credit_card,fiber,0
C007357,21,45.03,8486.07,3,month-to-month,pix,none,0
C007358,20,83.75,8582.22,0,month-to-month,credit_card,fiber,0
C007359,64,45.48,6745.98,0,month-to-month,pix,fiber,0
C007360,3,70.24,5737.08,5,month-to-month,pix,fiber,1
C007361,4,148.13,4556.07,0,two-year,bank_transfer,fiber,0
C007362,53,119.47,1431.02,2,month-to-month,bank_transfer,fiber,0
C007363,0,92.03,4407.39,1,one-year,bank_transfer,none,1
C007364,12,141.61,3005.18,3,month-to-month,bank_transfer,none,0
C007365,72,66.76,8172.74,2,month-to-month,bank_transfer,fiber,0
C007366,31,42.52,124.19,1,month-to-month,bank_transfer,fiber,1
C007367,53,127.76,5431.05,0,month-to-month,boleto,fiber,0
C007368,35,21.58,7542.72,0,month-to-month,pix,fiber,0
C007369,6,124.6,410.5,0,two-year,boleto,dsl,0
C007370,13,22.84,5191.59,2,month-to-month,pix,fiber,0
C007371,55,56.97,4879.7,5,month-to-month,pix,fiber,0
C007372,6,66.21,503.32,0,month-to-month,pix,none,0
C007373,43,61.41,6340.2,5,two-year,bank_transfer,none,0
C007374,25,51.65,3740.79,1,month-to-month,bank_transfer,fiber,0
C007375,27,34.06,3992.71,0,month-to-month,pix,fiber,1
C007376,69,20.41,480.32,5,month-to-month,credit_card,fiber,0
C007377,44,120.71,3536.42,0,month-to-month,boleto,none,0
C007378,44,79.4,910.64,3,one-year,boleto,dsl,0
C007379,25,41.05,6460.92,2,one-year,boleto,fiber,0
C007380,27,30.68,7034.42,5,one-year,credit_card,none,0
C007381,50,56.2,1476.0,3,two-year,pix,dsl,1
C007382,2,66.07,1025.25,2,month-to-month,boleto,fiber,0
C007383,17,79.98,8725.7,1,two-year,credit_card,fiber,0
C007384,43,33.14,4047.33,0,month-to-month,credit_card,none,0
C007385,45,147.39,6641.26,3,month-to-month,credit_card,dsl,0
C007386,6,54.94,2054.13,5,two-year,bank_transfer,none,1
C007387,57,77.37,1457.45,4,two-year,bank_transfer,fiber,0
C007388,39,112.17,2779.68,5,two-year,bank_transfer,dsl,0
C007389,17,60.32,6720.18,2,two-year,credit_card,fiber,1
C007390,54,30.72,4759.61,3,month-to-month,bank_transfer,dsl,0
C007391,72,68.95,7515.36,1,month-to-month,credit_card,none,0
C007392,30,91.87,93.57,3,month-to-month,bank_transfer,dsl,0
C007393,20,129.43,4947.69,3,month-to-month,credit_card,fiber,0
C007394,21,67.83,3843.16,5,one-year,bank_transfer,fiber,0
C007395,43,135.64,1462.84,4,one-year,pix,fiber,1
C007396,3,90.99,3217.31,5,month-to-month,bank_transfer,dsl,0
C007397,35,113.27,4415.03,0,month-to-month,pix,fiber,0
C007398,1,23.92,3468.56,2,month-to-month,pix,none,0
C007399,2,136.44,8177.11,1,one-year,boleto,dsl,1
C007400,31,47.75,3332.54,3,month-to-month,pix,fiber,0
C007401,54,62.36,7872.26,5,month-to-month,bank_transfer,dsl,1
C007402,64,88.08,5256.17,0,month-to-month,credit_card,none,1
C007403,6,144.78,7355.51,3,two-year,pix,fiber,0
C007404,17,64.94,5320.67,1,two-year,bank_transfer,dsl,0
C007405,30,48.67,7011.97,4,two-year,pix,fiber,0
C007406,41,144.89,1951.18,0,two-year,credit_card,fiber,0
C007407,72,125.1,849.24,5,month-to-month,pix,dsl,0
C007408,49,106.24,5528.1,1,month-to-month,boleto,none,1
C007409,39,73.25,2326.84,5,one-year,pix,none,1
C007410,4,74.66,4198.15,3,month-to-month,boleto,fiber,0
C007411,5,143.59,2172.19,0,month-to-month,pix,none,0
C007412,11,28.96,5767.51,1,one-year,credit_card,fiber,1
C007413,48,118.48,6528.03,4,one-year,credit_card,dsl,0
C007414,24,98.15,4535.35,2,month-to-month,bank_transfer,dsl,0
C007415,17,145.9,3285.59,0,month-to-month,pix,fiber,1
C007416,48,92.59,5497.11,4,two-year,bank_transfer,fiber,0
C007417,59,56.47,7601.37,1,two-year,pix,fiber,0
C007418,32,121.39,2707.31,3,two-year,pix,fiber,0
C007419,64,148.13,1204.46,2,two-year,credit_card,fiber,0
C007420,53,137.97,5164.3,1,two-year,boleto,fiber,0
C007421,52,58.32,3939.86,4,month-to-month,boleto,fiber,0
C007422,63,65.03,4886.4,2,one-year,pix,dsl,1
C007423,13,118.13,4106.34,1,two-year,pix,none,0
C007424,55,97.76,5463.19,0,two-year,pix,dsl,0
C007425,69,21.51,8571.82,1,month-to-month,credit_card,none,0
C007426,72,38.44,1945.69,4,month-to-month,boleto,fiber,0
C007427,42,31.11,2183.52,0,month-to-month,boleto,none,0
C007428,55,43.23,8982.57,4,one-year,bank_transfer,none,1
C007429,64,59.64,8813.41,1,one-year,bank_transfer,fiber,0
C007430,62,145.74,4152.73,3,month-to-month,pix,dsl,0
C007431,65,107.94,4338.39,4,month-to-month,credit_card,fiber,0
C007432,60,27.12,5088.83,2,month-to-month,bank_transfer,none,1
C007433,27,98.96,5007.7,4,month-to-month,credit_card,fiber,0
C007434,53,76.77,6533.24,4,one-year,boleto,dsl,1
C007435,29,118.03,4726.27,4,two-year,bank_transfer,fiber,0
C007436,58,134.91,6615.31,5,month-to-month,boleto,dsl,0
C007437,59,28.48,6912.93,3,month-to-month,credit_card,fiber,1
C007438,68,147.39,3096.76,0,one-year,boleto,dsl,0
C007439,42,27.53,6232.44,5,month-to-month,pix,fiber,0
C007440,34,115.21,4881.48,3,month-to-month,pix,fiber,0
C007441,12,137.41,8606.96,2,month-to-month,credit_card,none,0
C007442,46,117.72,4874.76,2,month-to-month,bank_transfer,fiber,0
C007443,41,39.6,7026.67,4,two-year,pix,dsl,0
C007444,37,47.04,1019.65,0,two-year,pix,none,1
C007445,49,25.35,5798.23,3,month-to-month,boleto,fiber,1
C007446,62,37.04,1012.78,2,month-to-month,bank_transfer,fiber,0
C007447,10,27.93,6032.88,5,month-to-month,bank_transfer,none,0
C007448,31,26.97,2939.22,4,month-to-month,boleto,fiber,0
C007449,52,93.07,5713.27,0,month-to-month,credit_card,fiber,0
C007450,59,29.97,3907.83,5,two-year,pix,none,0
C007451,56,75.26,7372.95,2,one-year,boleto,fiber,1
C007452,58,112.26,1104.39,0,two-year,boleto,fiber,1
C007453,62,21.97,2190.28,2,one-year,bank_transfer,none,1
C007454,70,103.05,3819.04,0,two-year,bank_transfer,fiber,0
C007455,44,118.43,3151.22,0,one-year,boleto,none,0
C007456,18,89.77,821.26,3,month-to-month,pix,fiber,0
C007457,41,81.83,3879.51,3,two-year,boleto,fiber,1
C007458,51,115.01,5167.08,1,one-year,pix,dsl,0
C007459,7,88.87,6603.03,3,one-year,credit_card,fiber,1
C007460,55,86.21,1787.18,5,month-to-month,pix,dsl,0
C007461,39,124.24,2549.66,0,one-year,bank_transfer,fiber,1
C007462,68,128.88,4040.25,0,month-to-month,pix,dsl,0
C007463,15,67.89,7552.76,2,one-year,boleto,fiber,1
C007464,66,74.01,3383.22,5,month-to-month,credit_card,dsl,0
C007465,32,124.1,6530.93,3,month-to-month,credit_card,fiber,1
C007466,41,90.83,7953.65,0,month-to-month,bank_transfer,dsl,0
C007467,48,109.29,1658.48,1,one-year,pix,fiber,0
C007468,42,29.77,5784.18,0,month-to-month,credit_card,fiber,0
C007469,65,32.4,1585.5,5,two-year,boleto,fiber,0
C007470,12,89.13,7195.61,4,two-year,bank_transfer,dsl,1
C007471,53,126.5,3252.5,5,month-to-month,pix,fiber,1
C007472,71,61.15,5581.89,4,two-year,bank_transfer,fiber,1
C007473,16,144.88,8336.91,4,two-year,boleto,fiber,0
C007474,18,118.84,2243.11,5,month-to-month,bank_transfer,fiber,0
C007475,34,121.62,5718.55,0,month-to-month,pix,none,0
C007476,52,128.42,4893.65,5,two-year,credit_card,none,0
C007477,70,53.08,5950.62,0,one-year,pix,fiber,0
C007478,58,62.94,916.76,5,month-to-month,bank_transfer,dsl,0
C007479,57,35.4,919.99,1,month-to-month,bank_transfer,none,0
C007480,32,69.45,7609.17,1,month-to-month,boleto,fiber,0
C007481,47,24.66,2581.52,5,month-to-month,bank_transfer,none,1
C007482,15,117.69,6126.08,3,month-to-month,credit_card,fiber,0
C007483,33,124.33,6238.14,3,month-to-month,credit_card,none,0
C007484,13,47.77,1680.7,0,month-to-month,bank_transfer,fiber,1
C007485,1,83.69,3622.1,2,month-to-month,bank_transfer,fiber,0
C007486,62,107.36,1047.75,1,month-to-month,pix,fiber,0
C007487,58,116.53,977.37,4,month-to-month,bank_transfer,dsl,0
C007488,37,146.03,7971.25,5,one-year,credit_card,fiber,0
C007489,1,46.08,5843.38,1,month-to-month,credit_card,none,1
C007490,6,52.07,2941.72,0,month-to-month,bank_transfer,fiber,1
C007491,8,131.0,5031.0,2,one-year,credit_card,none,1
C007492,52,32.64,5573.59,1,month-to-month,pix,dsl,0
C007493,14,122.16,171.7,2,month-to-month,pix,none,0
C007494,18,37.33,3096.73,5,month-to-month,pix,fiber,0
C007495,62,80.38,5149.21,4,two-year,boleto,dsl,0
C007496,63,96.99,3176.98,5,month-to-month,pix,fiber,1
C007497,55,119.82,2635.56,1,month-to-month,credit_card,dsl,0
C007498,22,34.89,4208.58,3,month-to-month,credit_card,none,0
C007499,42,127.13,6591.8,2,two-year,credit_card,fiber,1
C007500,14,130.57,6648.01,0,month-to-month,boleto,fiber,0
C007501,62,123.15,5336.03,1,month-to-month,boleto,fiber,0
C007502,6,141.85,6918.06,0,month-to-month,pix,fiber,0
C007503,54,133.39,1283.02,5,one-year,boleto,fiber,0
C007504,37,119.84,1424.86,2,two-year,bank_transfer,dsl,0
C007505,55,95.31,6844.96,2,month-to-month,boleto,fiber,1
C007506,32,125.12,2460.17,5,month-to-month,bank_transfer,fiber,0
C007507,11,146.79,1797.02,2,month-to-month,boleto,dsl,1
C007508,54,102.85,1035.53,0,month-to-month,boleto,dsl,0
C007509,46,51.54,3942.43,0,two-year,bank_transfer,fiber,1
C007510,33,52.22,4890.2,3,month-to-month,credit_card,fiber,0
C007511,27,123.48,2547.85,2,month-to-month,credit_card,dsl,0
C007512,25,148.63,3217.86,3,one-year,boleto,fiber,0
C007513,35,47.34,8699.07,3,month-to-month,boleto,none,0
C007514,19,146.11,2319.3,1,month-to-month,bank_transfer,dsl,0
C007515,20,54.88,3702.55,2,month-to-month,bank_transfer,dsl,0
C007516,20,73.66,3291.96,3,one-year,bank_transfer,fiber,0
C007517,0,138.06,5124.16,5,one-year,bank_transfer,fiber,1
C007518,67,145.04,7427.92,3,month-to-month,boleto,fiber,0
C007519,17,93.7,8207.21,3,month-to-month,boleto,dsl,1
C007520,12,143.51,3649.36,5,one-year,boleto,none,1
C007521,11,129.51,3759.56,5,one-year,bank_transfer,dsl,1
C007522,72,132.63,5166.83,1,month-to-month,pix,fiber,0
C007523,34,132.87,7970.2,3,one-year,credit_card,fiber,1
C007524,23,70.21,720.53,4,two-year,bank_transfer,fiber,0
C007525,29,23.99,8753.62,2,month-to-month,bank_transfer,dsl,0
C007526,6,41.4,6913.12,4,month-to-month,bank_transfer,fiber,1
C007527,22,29.68,4119.44,1,one-year,bank_transfer,fiber,0
C007528,18,51.51,5508.19,0,month-to-month,boleto,dsl,0
C007529,58,27.19,8666.82,4,month-to-month,bank_transfer,fiber,0
C007530,4,56.0,1804.12,3,one-year,bank_transfer,fiber,0
C007531,31,96.56,8476.13,0,month-to-month,pix,fiber,1
C007532,57,38.34,1681.02,1,month-to-month,bank_transfer,none,0
C007533,60,61.05,8662.65,3,two-year,credit_card,fiber,0
C007534,37,49.14,128.38,3,month-to-month,pix,dsl,0
C007535,16,32.36,6378.55,4,month-to-month,credit_card,dsl,0
C007536,24,107.89,275.01,2,month-to-month,pix,dsl,0
C007537,16,136.09,4157.03,4,month-to-month,credit_card,dsl,0
C007538,48,113.08,61.71,2,month-to-month,pix,fiber,1
C007539,21,108.95,383.99,5,month-to-month,bank_transfer,fiber,0
C007540,46,147.79,7119.44,2,one-year,pix,none,0
C007541,47,115.07,8280.24,2,two-year,pix,fiber,0
C007542,68,26.12,6411.95,0,month-to-month,pix,fiber,0
C007543,27,48.37,7565.97,5,two-year,boleto,fiber,0
C007544,70,102.87,1399.84,5,one-year,boleto,dsl,0
C007545,29,103.08,5386.83,3,two-year,pix,fiber,0
C007546,49,128.24,4478.91,4,two-year,boleto,fiber,0
C007547,48,40.65,7709.44,1,one-year,boleto,fiber,1
C007548,59,147.56,5002.61,4,month-to-month,credit_card,dsl,0
C007549,34,87.12,8243.25,0,two-year,bank_transfer,none,1
C007550,57,139.65,8183.28,2,month-to-month,pix,dsl,0
C007551,25,88.81,3091.16,5,two-year,credit_card,fiber,0
C007552,35,44.3,6711.43,4,month-to-month,boleto,dsl,0
C007553,36,65.63,7962.52,5,one-year,credit_card,none,0
C007554,51,48.75,3290.47,3,one-year,bank_transfer,none,0
C007555,45,54.35,6970.99,3,month-to-month,pix,none,1
C007556,5,135.75,4.81,3,month-to-month,bank_transfer,fiber,0
C007557,59,69.06,3842.25,3,one-year,pix,fiber,0
C007558,55,43.75,5733.89,2,two-year,credit_card,none,1
C007559,7,67.39,3281.34,4,two-year,credit_card,dsl,0
C007560,70,100.24,7952.0,0,two-year,credit_card,dsl,1
C007561,48,46.12,5870.45,1,one-year,pix,none,1
C007562,6,26.63,4826.26,4,one-year,boleto,dsl,0
C007563,35,133.38,7789.86,1,month-to-month,credit_card,fiber,1
C007564,61,51.1,6748.01,3,one-year,credit_card,dsl,1
C007565,20,141.73,2191.37,5,one-year,pix,fiber,1
C007566,68,26.13,7217.11,5,month-to-month,boleto,fiber,0
C007567,30,104.61,4622.1,1,month-to-month,credit_card,fiber,0
C007568,16,106.48,1847.87,4,month-to-month,boleto,dsl,0
C007569,26,40.28,8789.43,5,month-to-month,pix,fiber,1
